run_id,factor_1_correlation,factor_1_defining_sorts,factor_2_correlation,factor_2_defining_sorts,factor_3_correlation,factor_3_defining_sorts,factor_4_correlation,factor_4_defining_sorts,factor_5_correlation,factor_5_defining_sorts
2865669551,0.8133333333,21,0.0000000000,0,0.7533333333,10,0.8733333333,7,0.0000000000,0
3911700435,0.9733333333,16,0.6000000000,4,0.6933333333,7,0.0000000000,1,0.4266666667,6
3850630315,0.8400000000,16,0.7466666667,8,0.6266666667,10,0.0000000000,0,0.0000000000,0
64121779,0.8933333333,18,0.3800000000,3,0.8666666667,6,0.7133333333,4,0.5933333333,6
3870878474,0.7733333333,9,0.7933333333,5,0.7733333333,4,0.0000000000,0,0.5200000000,18
1290115619,0.8533333333,16,0.5733333333,6,0.8866666667,9,0.7800000000,5,0.0000000000,0
1797339947,0.9000000000,19,0.6266666667,5,0.8466666667,7,0.8400000000,5,0.0000000000,0
350577839,0.8600000000,17,0.4266666667,6,0.6733333333,10,0.4000000000,3,0.0000000000,0
2947664646,0.9200000000,17,0.7266666667,5,0.6466666667,8,0.6666666667,5,0.0000000000,0
680843715,0.7866666667,14,0.5933333333,9,0.8400000000,12,0.5266666667,6,0.0000000000,0
3450335982,0.8666666667,18,0.8333333333,10,0.4266666667,7,0.0000000000,0,0.5466666667,4
3641087282,0.7866666667,10,0.5800000000,8,0.7600000000,13,0.7133333333,3,0.0000000000,0
1913045429,0.9266666667,22,0.7866666667,8,0.7133333333,8,0.7066666667,5,0.0000000000,0
3565016487,0.9333333333,25,0.7266666667,4,0.0000000000,0,0.4600000000,3,0.8133333333,6
1171022143,0.8333333333,12,0.8600000000,9,0.8266666667,10,0.7800000000,7,0.0000000000,0
3435872379,0.8066666667,19,0.5200000000,3,0.8466666667,16,0.0000000000,0,0.0000000000,0
592862656,0.9400000000,15,0.7600000000,7,0.7666666667,9,0.4666666667,8,0.0000000000,0
4135424851,0.7933333333,6,0.7400000000,12,0.8533333333,6,0.7666666667,3,0.4000000000,7
1693664709,0.8666666667,13,0.7333333333,6,0.7133333333,14,0.0000000000,0,0.0333333333,3
2159137813,0.9266666667,12,0.7933333333,10,0.7600000000,8,0.6466666667,7,0.0000000000,0
1383978044,0.9266666667,15,0.8200000000,8,0.5600000000,8,0.0000000000,0,0.5800000000,6
1111625434,0.9733333333,17,0.5866666667,2,0.4266666667,5,0.6733333333,7,0.5800000000,8
2322360736,0.8400000000,14,0.8933333333,11,0.8600000000,8,0.0000000000,0,0.8000000000,6
619511410,0.9266666667,19,0.7600000000,9,0.8400000000,9,0.0000000000,0,0.0000000000,0
3488875896,0.9200000000,16,0.7333333333,7,0.6800000000,3,0.8933333333,7,0.1466666667,6
2277344575,0.9066666667,20,0.6866666667,9,0.5266666667,7,0.6933333333,3,0.0000000000,0
3296405093,0.7866666667,5,0.6000000000,8,0.8466666667,5,0.8533333333,6,0.3600000000,8
2694089090,0.9066666667,15,0.8266666667,2,0.5133333333,10,0.6733333333,2,0.2066666667,4
2215372296,0.9333333333,24,0.7533333333,11,0.2866666667,2,0.5200000000,4,0.0000000000,0
2117461791,0.8600000000,8,0.8133333333,7,0.0000000000,0,0.6866666667,8,0.5933333333,13
317681354,0.9400000000,11,0.6200000000,9,0.8866666667,10,0.7000000000,5,0.0000000000,0
1569332536,0.8333333333,13,0.8333333333,11,0.4266666667,6,0.0000000000,0,0.2600000000,2
1240169816,0.8733333333,13,0.7400000000,10,0.7133333333,6,0.0000000000,0,0.6000000000,6
232250278,0.7533333333,6,0.4266666667,4,0.7333333333,4,0.7133333333,2,0.4000000000,14
2846557232,0.7666666667,3,0.7600000000,8,0.7200000000,10,0.0000000000,0,0.4733333333,17
70918342,0.9333333333,17,0.7133333333,10,0.6466666667,8,0.0000000000,0,0.4933333333,5
1250191872,0.8000000000,11,0.7266666667,4,0.7866666667,8,0.0866666667,3,0.5133333333,9
1904797174,0.9133333333,17,0.4533333333,3,0.8533333333,7,0.0000000000,0,0.5266666667,8
94196954,0.8333333333,9,0.8800000000,8,0.7800000000,9,0.0000000000,0,0.5733333333,8
3652011361,0.9266666667,16,0.5666666667,3,0.7266666667,7,0.4266666667,3,0.2933333333,4
1139755096,0.9666666667,22,0.7333333333,8,0.4266666667,7,0.0000000000,0,0.1866666667,3
503317643,0.8866666667,16,0.7933333333,5,0.7600000000,8,0.4733333333,8,0.0000000000,0
3612287323,0.9333333333,16,0.0000000000,0,0.7333333333,7,0.8933333333,7,0.6666666667,10
2720649677,0.7600000000,12,0.8333333333,9,0.7666666667,6,0.6200000000,7,0.0000000000,0
4164791186,0.8466666667,11,0.6866666667,7,0.4800000000,10,0.0000000000,0,0.2133333333,5
553093722,0.9400000000,17,0.7000000000,6,0.7666666667,8,0.8066666667,7,0.0000000000,0
3327488663,0.9400000000,18,0.8266666667,10,0.2866666667,2,0.7466666667,9,0.0000000000,0
802183190,0.7133333333,7,0.7933333333,10,0.6866666667,14,0.8600000000,7,0.0000000000,0
2476919117,0.9266666667,17,0.3666666667,5,0.7200000000,8,0.8266666667,5,0.0000000000,0
1529255871,0.7000000000,14,0.7266666667,9,0.7066666667,16,0.0000000000,0,0.0000000000,0
3404144205,0.9666666667,16,0.4133333333,3,0.8200000000,4,0.6266666667,11,0.5266666667,4
2844976298,0.7466666667,13,0.6266666667,16,0.8533333333,12,0.0000000000,0,0.0000000000,0
2712909930,0.8466666667,15,0.8600000000,10,0.8600000000,9,0.0000000000,0,0.0000000000,0
2535122976,0.9133333333,13,0.2466666667,3,0.8600000000,6,0.3400000000,4,0.6866666667,8
2827504806,0.8466666667,20,0.6933333333,9,0.0000000000,0,0.0000000000,0,0.7666666667,10
2964667999,0.8066666667,16,0.6333333333,8,0.8400000000,14,0.0000000000,0,0.0000000000,0
4228086055,0.7066666667,9,0.8066666667,5,0.7666666667,7,0.3000000000,12,0.5466666667,2
569528761,0.9333333333,22,0.6000000000,5,0.2533333333,3,0.7600000000,10,0.0000000000,0
472160368,0.8866666667,16,0.6866666667,7,0.8000000000,12,0.4000000000,6,0.0000000000,0
2599912921,0.9333333333,15,0.6800000000,6,0.0000000000,0,0.7666666667,11,0.4266666667,7
2958940515,0.8666666667,12,0.0000000000,0,0.8800000000,5,0.7800000000,11,0.5333333333,5
2256037354,0.8666666667,10,0.8666666667,8,0.9066666667,6,0.4333333333,3,0.2200000000,3
3823046563,0.9200000000,18,0.8533333333,7,0.8200000000,11,0.0000000000,0,0.0000000000,0
3586557832,0.8333333333,19,0.6733333333,7,0.8400000000,11,0.0000000000,0,0.0000000000,0
4128796725,0.9333333333,20,0.6733333333,5,0.0000000000,0,0.6733333333,4,0.7466666667,5
2237641730,0.8733333333,19,0.6466666667,4,0.0000000000,0,0.7200000000,9,0.5533333333,4
486341014,0.7933333333,12,0.6000000000,15,0.6533333333,6,0.7066666667,4,0.0000000000,0
959351368,0.7800000000,9,0.6933333333,9,0.7333333333,7,0.7666666667,3,0.0000000000,0
3530098589,0.9200000000,20,0.4800000000,5,0.0000000000,0,0.0000000000,0,0.5533333333,9
794167728,0.9400000000,22,0.5866666667,5,0.2800000000,6,0.8066666667,6,0.0000000000,0
747398857,0.9200000000,13,0.8266666667,7,0.0000000000,0,0.5933333333,16,0.0000000000,0
487801309,0.9533333333,16,0.6933333333,7,0.9000000000,10,0.0000000000,0,0.5333333333,6
3439281438,0.9133333333,20,0.6866666667,7,0.2933333333,6,0.8733333333,7,0.0000000000,0
1603952782,0.9666666667,18,0.8733333333,10,0.7200000000,11,0.7066666667,3,0.0000000000,0
3488507999,0.8200000000,8,0.6800000000,8,0.5466666667,12,0.7266666667,9,0.0000000000,0
3366197015,0.8266666667,14,0.7733333333,10,0.7533333333,9,0.6666666667,6,0.0000000000,0
1270742869,0.8733333333,14,0.7600000000,10,0.7733333333,7,0.8133333333,5,0.6733333333,4
2214381170,0.9066666667,13,0.6400000000,11,0.7200000000,10,0.0000000000,0,0.0000000000,0
621950127,0.8600000000,23,0.7266666667,2,0.8066666667,10,0.0000000000,0,0.2666666667,3
59406289,0.9333333333,16,0.7333333333,10,0.8800000000,10,0.4000000000,5,0.0000000000,0
3094281792,0.9266666667,24,0.8066666667,5,0.0000000000,0,0.0000000000,0,0.5666666667,9
1366505399,0.8600000000,16,0.5200000000,5,0.7200000000,4,0.5000000000,4,0.6800000000,7
2815560352,0.8733333333,13,0.7600000000,7,0.8000000000,13,0.3400000000,3,0.8000000000,2
1038384970,0.7133333333,12,0.4933333333,5,0.8400000000,9,0.0000000000,0,0.5466666667,3
589670592,0.9133333333,20,0.7000000000,5,0.5933333333,9,0.0000000000,0,0.7200000000,3
3731783711,0.7733333333,12,0.8666666667,8,0.6266666667,13,0.8133333333,6,0.0000000000,0
1249330062,0.9600000000,20,0.5866666667,9,0.9200000000,6,0.8733333333,4,0.0000000000,0
693326421,0.8666666667,17,0.8333333333,8,0.8000000000,8,0.5133333333,8,0.0000000000,0
684997283,0.9400000000,16,0.6600000000,5,0.8600000000,9,0.0000000000,0,0.5066666667,7
893913069,0.9200000000,26,0.0000000000,0,0.8266666667,11,0.0000000000,0,0.8000000000,6
109432517,0.4800000000,10,0.7800000000,9,0.7000000000,17,0.8266666667,5,0.0000000000,0
567146823,0.5333333333,8,0.6400000000,6,0.7066666667,16,0.0000000000,0,0.5800000000,4
3714889048,0.8266666667,16,0.6133333333,7,0.0000000000,0,0.6533333333,13,0.5400000000,3
1917699599,0.6933333333,8,0.6000000000,3,0.6666666667,6,0.8000000000,10,0.4733333333,8
3372658944,0.9400000000,18,0.4533333333,7,0.0000000000,0,0.4266666667,7,0.4866666667,4
1494209279,0.9333333333,19,0.6666666667,8,0.7866666667,13,0.0000000000,0,0.0000000000,0
1673369208,0.9266666667,15,0.4266666667,8,0.8333333333,10,0.5066666667,6,0.0000000000,1
341674912,0.9066666667,16,0.6333333333,10,0.8000000000,8,0.6533333333,6,0.0000000000,0
340307948,0.8266666667,11,0.6800000000,3,0.5400000000,4,0.6933333333,10,0.2066666667,4
3910189749,0.9000000000,17,0.5866666667,4,0.0000000000,0,0.5466666667,11,0.5066666667,6
2873533509,0.8533333333,15,0.7400000000,5,0.6400000000,12,0.0000000000,0,0.5466666667,3
2666050054,0.8866666667,17,0.7266666667,2,0.0000000000,0,0.5600000000,3,0.3466666667,10
649410811,0.5066666667,7,0.0000000000,0,0.7733333333,14,0.7133333333,5,0.7800000000,8
2154922438,0.8533333333,16,0.6466666667,13,0.0000000000,0,0.4000000000,8,0.0000000000,0
2204106643,0.9533333333,18,0.7266666667,6,0.8933333333,7,0.6800000000,7,0.0000000000,0
2970475774,0.9533333333,16,0.7066666667,8,0.8666666667,10,0.0000000000,0,0.4066666667,7
3707676873,0.8533333333,17,0.7133333333,13,0.0000000000,0,0.7133333333,2,0.0000000000,0
2793219100,0.9200000000,22,0.6066666667,8,0.6733333333,10,0.0000000000,0,0.0000000000,0
2864400818,0.9400000000,11,0.4133333333,5,0.9333333333,4,0.5266666667,6,0.7666666667,8
3737308325,0.9400000000,14,0.7266666667,7,0.8400000000,10,0.0000000000,0,0.3600000000,8
2877273158,0.7200000000,13,0.4266666667,7,0.8333333333,9,0.7666666667,5,0.0000000000,0
2168192643,0.9600000000,17,0.8466666667,11,0.8933333333,6,0.5266666667,3,0.0000000000,0
3026652416,0.8600000000,15,0.2466666667,2,0.7133333333,6,0.8533333333,6,0.4933333333,4
1032870798,0.9266666667,20,0.5600000000,6,0.6866666667,6,0.4866666667,7,0.0000000000,0
2986044523,0.9466666667,13,0.8200000000,8,0.7600000000,5,0.7800000000,9,0.0000000000,0
2666185082,0.7400000000,14,0.7266666667,6,0.8200000000,16,0.0000000000,0,0.0000000000,0
2752540437,0.6666666667,7,0.7133333333,7,0.7733333333,10,0.0000000000,0,0.4733333333,11
3605493821,0.9133333333,10,0.7466666667,10,0.7333333333,4,0.7400000000,7,0.2466666667,7
382867790,0.9266666667,14,0.7000000000,6,0.8733333333,4,0.4200000000,9,0.7333333333,5
2992498486,0.9066666667,17,0.6866666667,9,0.0000000000,0,0.7133333333,6,0.5466666667,3
1150930289,0.9466666667,15,0.7733333333,6,0.8866666667,6,0.4800000000,5,0.8066666667,5
1130488841,0.9133333333,10,0.2666666667,3,0.8200000000,9,0.0000000000,0,0.6666666667,14
3871117129,0.6800000000,2,0.8133333333,12,0.8533333333,4,0.3800000000,14,0.1800000000,3
1329742966,0.8733333333,13,0.7866666667,5,0.2866666667,3,0.6133333333,7,0.3066666667,3
143244315,0.9266666667,14,0.6333333333,7,0.7133333333,10,0.5400000000,4,0.0000000000,0
1095103884,0.8933333333,13,0.7333333333,2,0.7200000000,6,0.3733333333,6,0.5400000000,5
1266080349,0.6733333333,11,0.6466666667,7,0.7600000000,18,0.0000000000,0,0.0000000000,0
318804317,0.7066666667,8,0.7066666667,6,0.6533333333,5,0.4800000000,12,0.2866666667,3
1042697004,0.9466666667,16,0.8000000000,5,0.8600000000,13,0.0000000000,0,0.4066666667,3
3592114678,0.6533333333,6,0.8133333333,5,0.7933333333,9,0.4000000000,3,0.4266666667,12
4228387883,0.5800000000,9,0.5400000000,3,0.7866666667,9,0.4933333333,7,0.4866666667,8
1751584434,0.7866666667,16,0.7866666667,8,0.4466666667,6,0.4400000000,7,0.0000000000,0
2854382983,0.9400000000,15,0.8333333333,8,0.7866666667,6,0.4000000000,5,0.0000000000,0
2110949334,0.6866666667,13,0.7466666667,10,0.8200000000,9,0.0000000000,0,0.0000000000,0
3073605472,0.8600000000,16,0.7933333333,9,0.8400000000,14,0.0000000000,0,0.0000000000,0
49912555,0.9000000000,9,0.7800000000,10,0.8066666667,9,0.8800000000,6,0.0000000000,0
369223830,0.9466666667,23,0.7066666667,6,0.0000000000,0,0.0000000000,0,0.4666666667,13
2732051833,0.9466666667,18,0.7000000000,7,0.9400000000,9,0.7333333333,7,0.0000000000,0
2317241495,0.8866666667,13,0.7866666667,12,0.2866666667,2,0.6266666667,12,0.0000000000,0
1479817427,0.9733333333,20,0.7733333333,6,0.0000000000,0,0.7133333333,3,0.5466666667,5
407106502,0.7000000000,13,0.6866666667,5,0.7200000000,12,0.8933333333,7,0.0000000000,0
2129675014,0.9533333333,20,0.9266666667,6,0.8266666667,8,0.0000000000,0,0.5466666667,3
4172366010,0.8133333333,19,0.0000000000,0,0.7600000000,13,0.0000000000,0,0.5000000000,11
83140788,0.9000000000,13,0.7866666667,11,0.9266666667,11,0.0000000000,0,0.0000000000,0
1377187544,0.9466666667,18,0.0000000000,0,0.7733333333,7,0.4600000000,4,0.5666666667,6
2582094496,0.8333333333,17,0.5933333333,13,0.7266666667,9,0.0000000000,0,0.0000000000,0
3230069967,0.8866666667,17,0.8466666667,6,0.0000000000,0,0.8266666667,9,0.6400000000,5
60496416,0.9533333333,11,0.6400000000,9,0.0000000000,0,0.2533333333,4,0.6266666667,12
1889793110,0.4466666667,2,0.7133333333,5,0.7933333333,16,0.8733333333,5,0.5666666667,5
4255643497,0.8933333333,12,0.8400000000,9,0.0000000000,0,0.7800000000,14,0.5466666667,5
2176203474,0.9333333333,10,0.7666666667,8,0.8000000000,5,0.0000000000,0,0.6400000000,5
937390863,0.9533333333,12,0.4133333333,5,0.0000000000,0,0.6066666667,9,0.6400000000,12
842529402,0.8866666667,13,0.6600000000,4,0.7666666667,9,0.5333333333,6,0.0000000000,0
2636672886,0.6533333333,6,0.8133333333,6,0.7133333333,14,0.4333333333,5,0.2666666667,5
3141662075,0.8466666667,8,0.9000000000,12,0.7266666667,7,0.0000000000,0,0.4533333333,6
4012357455,0.9000000000,15,0.7333333333,6,0.6666666667,8,0.7266666667,4,0.0000000000,1
4043183393,0.8466666667,11,0.6133333333,6,0.6866666667,6,0.9000000000,3,0.3400000000,7
2077611133,0.8800000000,16,0.5733333333,3,0.5066666667,9,0.7533333333,11,0.0000000000,0
4206102429,0.9266666667,20,0.5400000000,5,0.2933333333,3,0.7866666667,7,0.5733333333,6
209381649,0.8600000000,18,0.7733333333,7,0.5866666667,8,0.0000000000,0,0.2066666667,3
3029260443,0.8266666667,13,0.4733333333,5,0.7666666667,15,0.0000000000,0,0.0000000000,0
4171659948,0.9533333333,22,0.7533333333,6,0.8200000000,6,0.4133333333,2,0.0000000000,0
3665925180,0.9133333333,11,0.0000000000,1,0.7666666667,7,0.4533333333,9,0.8333333333,9
2952451265,0.5000000000,3,0.8066666667,6,0.8666666667,5,0.9000000000,3,0.4800000000,19
3590013820,0.8400000000,13,0.7000000000,7,0.8466666667,7,0.6133333333,4,0.0000000000,0
3521244151,0.9466666667,24,0.7066666667,4,0.6333333333,11,0.0000000000,0,0.2600000000,3
2867760740,0.8466666667,20,0.6066666667,4,0.9066666667,10,0.0000000000,0,0.5733333333,4
3485862470,0.9066666667,12,0.5600000000,5,0.9200000000,8,0.7266666667,4,0.0000000000,0
1644987202,0.8400000000,7,0.8000000000,6,0.5533333333,10,0.6733333333,11,0.2066666667,4
1904188133,0.9666666667,16,0.4266666667,3,0.4800000000,9,0.6333333333,4,0.6400000000,5
300637450,0.9466666667,18,0.7400000000,6,0.3600000000,3,0.0000000000,0,0.6000000000,10
2419093312,0.9333333333,19,0.6066666667,4,0.0000000000,1,0.5200000000,10,0.5600000000,2
3974394651,0.9000000000,11,0.9066666667,8,0.8400000000,9,0.0000000000,0,0.4866666667,10
3242393355,0.9466666667,18,0.8000000000,9,0.0000000000,0,0.7666666667,12,0.5466666667,2
993258798,0.9400000000,15,0.7066666667,5,0.3533333333,7,0.6466666667,4,0.5333333333,2
2007104251,0.9533333333,22,0.5733333333,7,0.8266666667,7,0.0000000000,0,0.4533333333,4
1911006517,0.8600000000,12,0.8266666667,8,0.5600000000,6,0.0000000000,0,0.3266666667,5
1970591539,0.9666666667,18,0.7600000000,8,0.0000000000,0,0.5466666667,8,0.5466666667,2
1175011147,0.8800000000,10,0.8066666667,2,0.5733333333,7,0.8266666667,11,0.0000000000,0
1715263715,0.8466666667,14,0.0000000000,0,0.7266666667,13,0.0000000000,0,0.5333333333,5
260974207,0.9200000000,20,0.6800000000,7,0.0000000000,0,0.5666666667,9,0.5466666667,3
2637805723,0.9333333333,13,0.7666666667,7,0.8933333333,5,0.7533333333,9,0.0866666667,2
4260728563,0.8866666667,18,0.8466666667,11,0.9000000000,9,0.0000000000,0,0.0000000000,0
989686512,0.9333333333,18,0.8800000000,7,0.8533333333,11,0.0000000000,0,0.0000000000,0
2097444873,0.9400000000,21,0.7266666667,4,0.8333333333,12,0.0000000000,0,0.5466666667,2
1928299918,0.9266666667,18,0.8333333333,9,0.8533333333,6,0.7533333333,5,0.0000000000,0
320923722,0.9600000000,24,0.8666666667,7,0.8666666667,9,0.0000000000,0,0.5466666667,2
2319005660,0.9200000000,16,0.0000000000,0,0.8600000000,7,0.6466666667,5,0.5733333333,5
2666660643,0.8800000000,13,0.7333333333,8,0.9266666667,8,0.0000000000,0,0.2533333333,4
3323263712,0.8466666667,9,0.7200000000,12,0.4733333333,6,0.6000000000,6,0.0000000000,0
1167431389,0.9333333333,16,0.8066666667,10,0.9266666667,6,0.4000000000,3,0.0000000000,0
2574487869,0.4466666667,3,0.6733333333,11,0.7000000000,15,0.0000000000,0,0.7000000000,9
4157811719,0.6600000000,8,0.7866666667,8,0.8600000000,21,0.8200000000,2,0.0000000000,0
3907639778,0.8333333333,16,0.0000000000,0,0.7066666667,10,0.8600000000,4,0.6866666667,11
1539496460,0.8400000000,18,0.8000000000,9,0.8666666667,14,0.0000000000,0,0.0000000000,0
2734478619,0.8133333333,12,0.7000000000,12,0.6466666667,6,0.6600000000,8,0.0000000000,0
2498321559,0.8533333333,12,0.7000000000,6,0.7733333333,8,0.8533333333,5,0.2066666667,4
3182403689,0.9266666667,18,0.6600000000,8,0.9000000000,3,0.7200000000,4,0.1733333333,5
3182852280,0.8866666667,12,0.4866666667,10,0.6533333333,4,0.7066666667,6,0.1200000000,6
281522343,0.8600000000,8,0.8866666667,9,0.7333333333,5,0.4666666667,6,0.0000000000,0
3980786206,0.7266666667,10,0.7333333333,9,0.7133333333,11,0.7933333333,5,0.0000000000,0
2067520954,0.9533333333,14,0.8133333333,10,0.4666666667,5,0.7666666667,8,0.0000000000,0
4113357460,0.8533333333,15,0.5800000000,7,0.8733333333,12,0.0000000000,0,0.5466666667,3
4154678463,0.9066666667,17,0.7600000000,7,0.0000000000,0,0.6333333333,8,0.0000000000,0
4105164159,0.8933333333,21,0.7933333333,7,0.0000000000,0,0.0000000000,0,0.7333333333,10
4281425399,0.6933333333,12,0.0000000000,0,0.7933333333,13,0.6866666667,7,0.0000000000,0
597244710,0.9266666667,15,0.8333333333,8,0.6533333333,10,0.7133333333,3,0.0000000000,0
1226734660,0.8200000000,20,0.5400000000,9,0.8600000000,10,0.0000000000,0,0.0000000000,0
719592043,0.9466666667,16,0.8733333333,12,0.7533333333,5,0.6866666667,7,0.0000000000,0
3332535239,0.8666666667,13,0.9400000000,11,0.7066666667,14,0.8066666667,4,0.0000000000,0
2576815110,0.9400000000,16,0.8066666667,9,0.4066666667,6,0.8466666667,8,0.0000000000,0
499453116,0.8600000000,9,0.1066666667,7,0.9000000000,7,0.7133333333,8,0.7333333333,7
1300047949,0.9000000000,14,0.4266666667,2,0.5266666667,10,0.0000000000,0,0.5800000000,10
314158184,0.7866666667,12,0.6800000000,4,0.7600000000,14,0.7866666667,8,0.0000000000,0
4233727114,0.8333333333,10,0.5200000000,6,0.4933333333,12,0.7600000000,5,0.5466666667,3
503251795,0.9600000000,18,0.8133333333,10,0.0000000000,0,0.4600000000,8,0.0000000000,0
577655769,0.9466666667,13,0.0000000000,0,0.8666666667,11,0.5866666667,13,0.0000000000,0
1167622690,0.9000000000,18,0.7133333333,6,0.8866666667,11,0.8733333333,5,0.8133333333,3
2424106957,0.9133333333,24,0.6133333333,8,0.0000000000,0,0.0000000000,0,0.6666666667,6
3528715246,0.5000000000,3,0.0000000000,0,0.8266666667,14,0.5400000000,9,0.8000000000,3
4080969959,0.9533333333,16,0.8133333333,5,0.0000000000,0,0.3466666667,10,0.5466666667,3
2695688999,0.6466666667,7,0.8600000000,4,0.7066666667,13,0.6533333333,6,0.0000000000,0
28881507,0.9000000000,17,0.7000000000,7,0.0000000000,0,0.6733333333,9,0.5600000000,6
880020774,0.6866666667,5,0.8200000000,8,0.7266666667,12,0.7133333333,3,0.0000000000,0
2842425320,0.8600000000,13,0.0000000000,0,0.8000000000,13,0.5133333333,7,0.3466666667,5
1790997571,0.9066666667,14,0.7866666667,9,0.9266666667,12,0.0000000000,0,0.0000000000,0
2786829326,0.8400000000,19,0.8266666667,11,0.0000000000,0,0.7800000000,3,0.8066666667,4
3443330765,0.9133333333,21,0.7600000000,6,0.0000000000,0,0.0000000000,0,0.6066666667,9
787842078,0.9333333333,10,0.7733333333,11,0.7533333333,6,0.0000000000,0,0.4933333333,11
1421402092,0.8066666667,18,0.0000000000,0,0.7866666667,13,0.7933333333,6,0.0000000000,0
3639719128,0.8800000000,12,0.2933333333,7,0.7600000000,6,0.8733333333,6,0.0000000000,0
1216235572,0.9600000000,14,0.8400000000,8,0.8800000000,7,0.8066666667,5,0.0000000000,0
3444361630,0.6333333333,8,0.6600000000,10,0.8800000000,10,0.6466666667,5,0.0000000000,0
2522557184,0.8733333333,10,0.8933333333,9,0.8133333333,9,0.7066666667,5,0.1733333333,4
2969773765,0.9000000000,12,0.8466666667,11,0.6000000000,7,0.5600000000,9,0.0000000000,0
1825635530,0.8933333333,13,0.8200000000,15,0.8933333333,8,0.0000000000,0,0.0000000000,0
266239339,0.8933333333,21,0.8666666667,5,0.0000000000,0,0.8333333333,7,0.4133333333,7
4105023772,0.7000000000,6,0.7466666667,6,0.8266666667,14,0.7533333333,5,0.3600000000,3
3311877820,0.8266666667,14,0.8066666667,16,0.0000000000,0,0.0000000000,0,0.5200000000,6
2480587988,0.9466666667,18,0.7533333333,7,0.7733333333,11,0.8666666667,4,0.0000000000,0
3332964024,0.9200000000,11,0.8466666667,10,0.7133333333,6,0.2800000000,3,0.0000000000,0
2297136979,0.9066666667,15,0.8133333333,8,0.8800000000,11,0.7533333333,6,0.0000000000,0
2296858031,0.7733333333,10,0.3133333333,5,0.7400000000,17,0.0000000000,0,0.7200000000,7
3931757155,0.8800000000,15,0.7133333333,11,0.4200000000,4,0.7133333333,4,0.0000000000,0
2856358059,0.9466666667,15,0.5600000000,4,0.8533333333,9,0.0000000000,0,0.6000000000,10
4087279355,0.8200000000,11,0.6866666667,13,0.0000000000,0,0.4666666667,3,0.4666666667,8
668223921,0.7066666667,9,0.6866666667,15,0.9333333333,7,0.0000000000,0,0.5466666667,2
642558638,0.9533333333,17,0.7800000000,9,0.0000000000,0,0.9133333333,7,0.5933333333,5
206102232,0.8600000000,13,0.7733333333,5,0.7600000000,10,0.4266666667,9,0.0000000000,0
794246968,0.8733333333,12,0.7533333333,8,0.7400000000,9,0.0000000000,0,0.5800000000,7
2672261066,0.6933333333,16,0.5866666667,8,0.0000000000,0,0.7133333333,2,0.5866666667,6
172016807,0.9466666667,20,0.6400000000,7,0.8933333333,8,0.0000000000,0,0.0000000000,0
1740842059,0.9400000000,19,0.6733333333,6,0.0000000000,0,0.8800000000,6,0.5400000000,9
1468809193,0.9133333333,16,0.7666666667,4,0.6533333333,6,0.4333333333,10,0.0000000000,0
2846225891,0.7866666667,9,0.6933333333,10,0.7666666667,11,0.7666666667,6,0.0000000000,0
566095930,0.4733333333,8,0.6066666667,5,0.7733333333,14,0.0000000000,0,0.5400000000,12
1163716060,0.9466666667,21,0.5733333333,4,0.6200000000,9,0.0000000000,0,0.5466666667,5
424679742,0.9333333333,11,0.8933333333,10,0.8133333333,7,0.7266666667,6,0.0000000000,0
3302342523,0.8666666667,13,0.5466666667,11,0.8000000000,8,0.4866666667,9,0.0000000000,0
4094952709,0.8466666667,15,0.5533333333,7,0.6400000000,7,0.0000000000,0,0.2066666667,3
3207255973,0.8533333333,13,0.5000000000,3,0.6666666667,10,0.5733333333,5,0.0000000000,0
484074233,0.8933333333,11,0.5733333333,7,0.4866666667,12,0.0000000000,0,0.5533333333,8
3040795120,0.9066666667,19,0.8200000000,4,0.4000000000,7,0.7666666667,6,0.0000000000,0
3856004456,0.8733333333,24,0.0000000000,0,0.7266666667,9,0.6866666667,7,0.0000000000,0
2231726248,0.7733333333,16,0.0000000000,0,0.9133333333,12,0.8333333333,6,0.0000000000,0
2124822110,0.6333333333,6,0.6066666667,14,0.8133333333,8,0.0000000000,0,0.0000000000,0
617089119,0.7533333333,10,0.4866666667,11,0.7266666667,6,0.0000000000,0,0.6733333333,6
2126849969,0.9266666667,17,0.7733333333,8,0.8533333333,7,0.6733333333,6,0.0000000000,0
2751305292,0.8800000000,15,0.6466666667,2,0.6000000000,8,0.6866666667,5,0.2066666667,2
177342920,0.9000000000,18,0.7266666667,4,0.8666666667,5,0.7133333333,4,0.1200000000,3
1421062931,0.8733333333,15,0.7866666667,9,0.4133333333,5,0.6733333333,7,0.0000000000,0
1500722409,0.5000000000,5,0.7266666667,6,0.7600000000,16,0.0000000000,0,0.5333333333,6
564304986,0.8133333333,9,0.7466666667,10,0.8533333333,6,0.5466666667,12,0.0000000000,0
2118114449,0.7933333333,17,0.0000000000,0,0.8733333333,12,0.0000000000,0,0.5133333333,7
1956092399,0.9733333333,13,0.8333333333,10,0.7733333333,5,0.4000000000,4,0.3600000000,5
3711110055,0.8600000000,18,0.7533333333,13,0.0000000000,0,0.5800000000,11,0.0000000000,0
2472266390,0.8066666667,17,0.9266666667,6,0.8200000000,7,0.0000000000,0,0.5866666667,7
3827400722,0.9466666667,16,0.7333333333,6,0.8266666667,6,0.4000000000,3,0.4133333333,6
3329494900,0.8933333333,15,0.7866666667,7,0.7333333333,12,0.0000000000,0,0.7000000000,6
